"uuid","timefrom","timeto","latitude","longitude","accuracy","speed","speedaccuracy","altitude","altitudeaccuracy","daypart"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T18:11:41.0000000","2020-04-01T18:47:11.0000000","59.960233","10.638634","23.31","1.969","0","207.4","2","92"
"5964e234729011ea80ea42a51fad92d3","2020-04-01T18:11:49.0000000","2020-04-01T18:14:28.0000000","59.960237","10.638821","28.843","0","0","207.7","3.2","92"
"5964e234729011ea80ea42a51fad92d3","2020-04-01T18:49:02.0000000","2020-04-01T18:49:02.0000000","59.960172","10.638618","17.209","1.071","0","207","2","92"
"5964e234729011ea80ea42a51fad92d3","2020-04-01T18:49:29.0000000","2020-04-01T18:49:29.0000000","59.960205","10.638426","17.452","0","0","207.2","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T18:52:39.0000000","2020-04-01T18:52:39.0000000","59.960212","10.638409","17.196","0","0","207","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T20:04:47.0000000","2020-04-01T20:04:47.0000000","59.960155","10.638557","76.926","0.751","0","207","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T20:05:36.0000000","2020-04-01T20:13:39.0000000","59.960222","10.638409","17.472","0.186","0","207","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T20:13:52.0000000","2020-04-01T20:13:52.0000000","59.960219","10.638432","16.442","0.941","0","207","2","92"
"5964e234729011ea80ea42a51fad92d3","2020-04-01T20:24:52.0000000","2020-04-01T20:57:01.0000000","59.960036","10.638234","64","0.213","1.374","207","2","92"
"5964e234729011ea80ea42a51fad92d3","2020-04-01T21:02:07.0000000","2020-04-01T21:02:07.0000000","59.960213","10.638408","16.702","0","0","207","2","92"
"5964e234729011ea80ea42a51fad92d3","2020-04-01T22:24:14.0000000","2020-04-01T22:24:14.0000000","59.960124","10.638451","48","0.621","1.162","207","2","92"
"5964e234729011ea80ea42a51fad92d3","2020-04-01T22:25:01.0000000","2020-04-01T22:25:01.0000000","59.960212","10.638408","16.933","0","0","207","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T23:11:30.0000000","2020-04-01T23:11:30.0000000","59.960480","10.636817","336.076","0","0","207","2.6","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T23:22:49.0000000","2020-04-01T23:22:49.0000000","59.960233","10.638522","23.248","0","0","207.2","10.2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T23:51:44.0000000","2020-04-01T23:51:44.0000000","59.960076","10.638629","35.468","1.359","0","207","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-02T00:49:27.0000000","2020-04-02T00:49:27.0000000","59.960197","10.638493","17.692","0","0","207","2","93"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-02T07:54:09.0000000","2020-04-02T08:02:02.0000000","59.960250","10.638657","22.454","3.996","0","207.2","2","93"
"5964e234729011ea80ea42a51fad92d3","2020-04-02T08:13:13.0000000","2020-04-02T08:13:13.0000000","59.960231","10.638621","3.9","0.488","0.873","207.2","2.7","93"
"5964e234729011ea80ea42a51fad92d3","2020-04-02T08:13:46.0000000","2020-04-02T09:04:01.0000000","59.960181","10.638462","17.642","0.811","0","207.2","2","93"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-02T08:31:29.0000000","2020-04-02T08:31:29.0000000","59.950045","10.631053","1000","0","0","0","0","93"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-02T08:45:36.0000000","2020-04-02T08:56:07.0000000","59.960215","10.638406","17.235","0","0","207","2","93"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-02T08:56:07.0000000","2020-04-02T09:25:34.0000000","59.950045","10.631053","1000","0","0","0","0","93"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-02T09:25:34.0000000","2020-04-02T09:25:34.0000000","59.960212","10.638409","16.933","0","0","207","2","93"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-02T09:46:47.0000000","2020-04-02T09:46:47.0000000","59.950045","10.631053","1000","0","0","0","0","93"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-02T10:01:34.0000000","2020-04-02T10:28:38.0000000","59.960217","10.638406","24.631","0","0","207","2","93"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-02T10:28:38.0000000","2020-04-02T10:28:38.0000000","59.950045","10.631053","1000","0","0","0","0","93"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-02T10:40:33.0000000","2020-04-02T10:40:33.0000000","59.960211","10.638410","16.879","0","0","207","2","93"
"5964e234729011ea80ea42a51fad92d3","2020-04-02T10:49:44.0000000","2020-04-02T10:49:44.0000000","59.960015","10.638244","32","0.225","0.966","207.2","2","93"
"5964e234729011ea80ea42a51fad92d3","2020-04-02T10:50:01.0000000","2020-04-02T11:00:27.0000000","59.960212","10.638409","17.385","0","0","207","2","93"
"5964e234729011ea80ea42a51fad92d3","2020-04-02T11:50:27.0000000","2020-04-02T11:50:27.0000000","59.959888","10.638656","24","0.049","1.359","207.2","2.4","93"
"5964e234729011ea80ea42a51fad92d3","2020-04-02T11:50:49.0000000","2020-04-02T11:50:49.0000000","59.960166","10.638517","41.644","0.617","0","207.2","2.6","93"
"5964e234729011ea80ea42a51fad92d3","2020-04-02T14:15:30.0000000","2020-04-02T14:15:30.0000000","59.960763","10.638810","90.105","0","-1","207.2","2","93"
"5964e234729011ea80ea42a51fad92d3","2020-04-02T14:15:59.0000000","2020-04-02T14:15:59.0000000","59.960283","10.638459","53.911","6.234","0","207","2","93"
"5964e234729011ea80ea42a51fad92d3","2020-04-02T19:52:20.0000000","2020-04-02T19:53:25.0000000","59.960215","10.638408","16.956","0","0","207.2","2","93"
"5964e234729011ea80ea42a51fad92d3","2020-04-02T20:11:21.0000000","2020-04-02T20:11:21.0000000","59.960239","10.638528","17.432","0.316","0.478","207.2","2.8","93"
"5964e234729011ea80ea42a51fad92d3","2020-04-02T21:54:56.0000000","2020-04-02T21:54:56.0000000","59.960325","10.638347","16.63","2.454","2.809","207","2","93"
"5964e234729011ea80ea42a51fad92d3","2020-04-02T21:55:17.0000000","2020-04-02T21:55:17.0000000","59.960206","10.638440","17.254","0","0","207","2.8","93"
"5964e234729011ea80ea42a51fad92d3","2020-04-02T22:30:10.0000000","2020-04-02T22:30:10.0000000","59.960308","10.638409","20.735","0.307","1.973","207","2","93"
"5964e234729011ea80ea42a51fad92d3","2020-04-02T22:59:37.0000000","2020-04-02T22:59:37.0000000","59.960204","10.638422","17.537","0","0","207.2","2","93"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T06:08:32.0000000","2020-04-03T06:08:32.0000000","59.950045","10.631053","1000","0","0","0","0","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T06:40:20.0000000","2020-04-03T08:00:22.0000000","59.960218","10.638408","17.415","0","0","207","2.6","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T06:40:20.0000000","2020-04-03T06:40:20.0000000","59.960218","10.638408","17.415","0","0","207","2.6","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T07:35:14.0000000","2020-04-03T07:35:14.0000000","59.950045","10.631053","1000","0","0","0","0","94"
"5964e234729011ea80ea42a51fad92d3","2020-04-03T07:45:05.0000000","2020-04-03T07:45:05.0000000","59.959836","10.638550","48","0.078","0.783","207.2","2.7","94"
"5964e234729011ea80ea42a51fad92d3","2020-04-03T07:45:31.0000000","2020-04-03T07:45:31.0000000","59.960224","10.638477","21.911","0.176","1.069","207.2","2.7","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T07:57:42.0000000","2020-04-03T07:57:42.0000000","59.960205","10.638421","17.386","0","0","207","2.6","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T08:00:22.0000000","2020-04-03T08:00:22.0000000","59.950045","10.631053","1000","0","0","0","0","94"
"5964e234729011ea80ea42a51fad92d3","2020-04-03T08:03:07.0000000","2020-04-03T08:03:07.0000000","59.960127","10.638416","16","0.465","1.913","207","2","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T08:35:15.0000000","2020-04-03T08:35:15.0000000","59.960217","10.638402","17.213","0","0","207","2","94"
"5964e234729011ea80ea42a51fad92d3","2020-04-03T11:06:29.0000000","2020-04-03T11:06:29.0000000","59.960221","10.638435","17.985","0","0","207.2","4.9","94"
"5964e234729011ea80ea42a51fad92d3","2020-04-03T13:35:12.0000000","2020-04-03T13:35:12.0000000","59.960604","10.639097","300","0.864","5.265","207","2","94"
"5964e234729011ea80ea42a51fad92d3","2020-04-03T13:36:13.0000000","2020-04-03T13:54:55.0000000","59.960213","10.638408","16.818","0","0","207","2","94"
"5964e234729011ea80ea42a51fad92d3","2020-04-03T13:55:18.0000000","2020-04-03T13:55:18.0000000","59.960215","10.638407","16.784","0","0","207.2","2","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T15:26:45.0000000","2020-04-03T16:47:38.0000000","59.959749","10.638247","64","1.742","0","99.632","128","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T15:26:45.0000000","2020-04-03T17:54:09.0000000","59.959749","10.638247","64","1.742","0","99.632","128","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T15:26:45.0000000","2020-04-03T19:03:00.0000000","59.959749","10.638247","64","1.742","0","99.632","128","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T15:26:45.0000000","2020-04-03T19:02:41.0000000","59.959749","10.638247","64","1.742","0","99.632","128","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T15:26:45.0000000","2020-04-03T19:02:22.0000000","59.959749","10.638247","64","1.742","0","99.632","128","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T15:26:45.0000000","2020-04-03T23:52:10.0000000","59.959749","10.638247","64","1.742","0","99.632","128","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T15:26:45.0000000","2020-04-03T23:51:58.0000000","59.959749","10.638247","64","1.742","0","99.632","128","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T15:26:45.0000000","2020-04-03T15:28:04.0000000","59.959749","10.638247","64","1.742","0","99.632","128","94"
"5964e234729011ea80ea42a51fad92d3","2020-04-03T15:27:24.0000000","2020-04-03T15:27:24.0000000","59.959684","10.638450","96","0.445","1.933","207.2","2","94"
"5964e234729011ea80ea42a51fad92d3","2020-04-03T16:02:15.0000000","2020-04-03T16:02:15.0000000","59.960214","10.638408","16.769","0","0","207","2","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T16:44:21.0000000","2020-04-03T16:44:21.0000000","59.963777","10.646431","899.999","0","0","0","0","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T16:47:38.0000000","2020-04-03T16:48:05.0000000","59.964577","10.637851","61.263","2.408","0","207","2","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T16:48:05.0000000","2020-04-03T17:42:48.0000000","59.960207","10.638444","26.511","2.408","0","207","2","94"
"5964e234729011ea80ea42a51fad92d3","2020-04-03T16:51:39.0000000","2020-04-03T16:51:39.0000000","59.960136","10.638572","35.596","1.008","0.91","207","2","94"
"5964e234729011ea80ea42a51fad92d3","2020-04-03T16:52:02.0000000","2020-04-03T16:55:12.0000000","59.960215","10.638411","17.19","0","0","207","2.6","94"
"5964e234729011ea80ea42a51fad92d3","2020-04-03T16:55:12.0000000","2020-04-03T17:50:28.0000000","59.960394","10.638466","13.525","0.724","0.883","207","2","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T17:42:59.0000000","2020-04-03T17:42:59.0000000","59.960243","10.638464","23.072","0.131","0","207.2","2","94"
"5964e234729011ea80ea42a51fad92d3","2020-04-03T17:50:28.0000000","2020-04-03T17:51:16.0000000","59.960202","10.638225","22.003","0.871","0.677","207","2","94"
"5964e234729011ea80ea42a51fad92d3","2020-04-03T17:51:40.0000000","2020-04-03T17:51:40.0000000","59.960228","10.638226","29.729","0","0","207","2.6","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T17:54:09.0000000","2020-04-03T18:15:02.0000000","59.960335","10.638572","64","0.428","0","207.2","2","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T18:15:02.0000000","2020-04-03T18:15:20.0000000","59.958729","10.632544","192","0.844","0","207.2","2","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T18:15:20.0000000","2020-04-03T18:15:43.0000000","59.959502","10.635671","171","0.817","0","207.2","2","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T18:15:43.0000000","2020-04-03T18:16:33.0000000","59.960538","10.639424","96.892","0.989","0","207.2","2","94"
"5964e234729011ea80ea42a51fad92d3","2020-04-03T18:16:29.0000000","2020-04-03T18:16:29.0000000","59.960211","10.638410","16.744","0","0","207","2","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T18:16:33.0000000","2020-04-03T18:16:44.0000000","59.957944","10.635501","91.903","0","0","207","2","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T18:16:44.0000000","2020-04-03T18:17:09.0000000","59.960202","10.638391","21.276","0","0","207","2","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T18:47:17.0000000","2020-04-03T18:47:17.0000000","59.960250","10.638584","128","2.115","0","207","2.6","94"
"5964e234729011ea80ea42a51fad92d3","2020-04-03T18:53:44.0000000","2020-04-03T18:53:44.0000000","59.960323","10.638158","12","0.146","1.816","207","2","94"
"5964e234729011ea80ea42a51fad92d3","2020-04-03T19:01:01.0000000","2020-04-03T19:01:01.0000000","59.960213","10.638417","17.239","0","0","207.2","2","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T19:02:41.0000000","2020-04-03T19:02:41.0000000","59.960383","10.638325","128","4.658","0","207","2","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T19:03:00.0000000","2020-04-03T19:03:00.0000000","59.960546","10.638239","156.978","4.632","0","207","2","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T19:03:14.0000000","2020-04-03T19:03:14.0000000","59.960222","10.638377","156.384","0.154","0","207","2","94"
"5964e234729011ea80ea42a51fad92d3","2020-04-03T22:25:20.0000000","2020-04-03T22:55:40.0000000","59.960102","10.638425","12","0.056","0.675","207","2","94"
"5964e234729011ea80ea42a51fad92d3","2020-04-03T22:55:40.0000000","2020-04-03T22:55:40.0000000","59.960326","10.638372","12","0.004","1.336","207","2","94"
"5964e234729011ea80ea42a51fad92d3","2020-04-03T22:56:19.0000000","2020-04-03T22:56:19.0000000","59.960239","10.638426","18.073","0.436","0","207.2","2.7","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T23:52:10.0000000","2020-04-03T23:52:10.0000000","59.960085","10.638508","132.49","0.87","0","207","2","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-03T23:52:22.0000000","2020-04-03T23:52:22.0000000","59.960204","10.638416","17.949","0.739","0","207","2","94"
"5964e234729011ea80ea42a51fad92d3","2020-04-03T23:57:20.0000000","2020-04-03T23:57:20.0000000","59.960210","10.638747","27.361","0.4","0.721","207","2.8","94"
"5964e234729011ea80ea42a51fad92d3","2020-04-03T23:57:34.0000000","2020-04-03T23:57:34.0000000","59.960228","10.638451","6","0.241","0.805","207","2.8","94"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-04T08:41:17.0000000","2020-04-04T08:41:17.0000000","59.960164","10.638583","48","0.032","0","175.538","96","95"
"5964e234729011ea80ea42a51fad92d3","2020-04-04T09:00:16.0000000","2020-04-04T09:00:36.0000000","59.960489","10.638215","24","0.397","2.313","207","2.6","95"
"5964e234729011ea80ea42a51fad92d3","2020-04-04T09:00:36.0000000","2020-04-04T09:00:36.0000000","59.960294","10.638408","18.666","0.155","0.46","207","2.6","95"
"5964e234729011ea80ea42a51fad92d3","2020-04-04T09:00:52.0000000","2020-04-04T09:00:52.0000000","59.960198","10.638474","100","0.51","0","207","2.8","95"
"5964e234729011ea80ea42a51fad92d3","2020-04-04T09:35:54.0000000","2020-04-04T09:55:24.0000000","59.960444","10.638584","32","0.059","0.765","207.2","2","95"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-04T10:06:35.0000000","2020-04-04T10:06:35.0000000","59.960205","10.638424","17.383","0","0","207","2.6","95"
"5964e234729011ea80ea42a51fad92d3","2020-04-04T10:19:36.0000000","2020-04-04T10:19:36.0000000","59.960213","10.638407","25.211","0","0","207","2","95"
